x,y,frame,yflip,dx,dy
603.0,488.0,5020.0,232.0,-5.0,0.0
596.0,488.0,5021.0,232.0,-7.0,0.0
588.0,489.0,5022.0,231.0,-8.0,1.0
578.0,485.0,5023.0,235.0,-10.0,-4.0
566.666666667,480.333333333,5024.0,239.666666667,-11.3333333333,-4.66666666667
555.333333333,475.666666667,5025.0,244.333333333,-11.3333333333,-4.66666666667
544.0,471.0,5026.0,249.0,-11.3333333333,-4.66666666667
531.0,468.0,5027.0,252.0,-13.0,-3.0
518.0,462.0,5028.0,258.0,-13.0,-6.0
507.0,456.0,5029.0,264.0,-11.0,-6.0
500.0,455.0,5030.0,265.0,-7.0,-1.0
486.0,449.0,5031.0,271.0,-14.0,-6.0
476.0,445.0,5032.0,275.0,-10.0,-4.0
470.0,442.0,5033.0,278.0,-6.0,-3.0
461.0,437.0,5034.0,283.0,-9.0,-5.0
456.0,435.0,5035.0,285.0,-5.0,-2.0
451.0,433.0,5036.0,287.0,-5.0,-2.0
444.0,431.0,5037.0,289.0,-7.0,-2.0
438.0,428.0,5038.0,292.0,-6.0,-3.0
431.0,425.0,5039.0,295.0,-7.0,-3.0
421.0,422.0,5040.0,298.0,-10.0,-3.0
419.0,421.0,5041.0,299.0,-2.0,-1.0
417.0,420.0,5042.0,300.0,-2.0,-1.0
414.0,420.0,5043.0,300.0,-3.0,0.0
413.0,419.0,5044.0,301.0,-1.0,-1.0
465.0,245.0,5045.0,475.0,52.0,-174.0
483.0,216.0,5046.0,504.0,18.0,-29.0
499.0,181.0,5047.0,539.0,16.0,-35.0
516.0,157.0,5048.0,563.0,17.0,-24.0
531.0,137.0,5049.0,583.0,15.0,-20.0
549.0,112.0,5050.0,608.0,18.0,-25.0
571.0,87.0,5051.0,633.0,22.0,-25.0
585.0,54.0,5052.0,666.0,14.0,-33.0
597.0,45.0,5053.0,675.0,12.0,-9.0
609.0,47.0,5054.0,673.0,12.0,2.0
616.0,45.0,5055.0,675.0,7.0,-2.0
619.0,46.0,5056.0,674.0,3.0,1.0
620.0,44.0,5057.0,676.0,1.0,-2.0
615.0,45.0,5058.0,675.0,-5.0,1.0
609.0,44.0,5059.0,676.0,-6.0,-1.0
605.0,44.0,5060.0,676.0,-4.0,0.0
601.0,45.0,5061.0,675.0,-4.0,1.0
595.0,44.0,5062.0,676.0,-6.0,-1.0
591.0,46.0,5063.0,674.0,-4.0,2.0
589.0,50.0,5064.0,670.0,-2.0,4.0
589.0,52.0,5065.0,668.0,0.0,2.0
590.0,54.0,5066.0,666.0,1.0,2.0
596.0,46.0,5067.0,674.0,6.0,-8.0
602.0,45.0,5068.0,675.0,6.0,-1.0
615.0,35.0,5069.0,685.0,13.0,-10.0
612.0,40.0,5070.0,680.0,-3.0,5.0
614.0,41.0,5071.0,679.0,2.0,1.0
611.0,44.0,5072.0,676.0,-3.0,3.0
606.0,46.0,5073.0,674.0,-5.0,2.0
603.0,46.0,5074.0,674.0,-3.0,0.0
602.0,47.0,5075.0,673.0,-1.0,1.0
601.0,51.0,5076.0,669.0,-1.0,4.0
599.0,48.0,5077.0,672.0,-2.0,-3.0
593.0,44.0,5078.0,676.0,-6.0,-4.0
590.0,47.0,5079.0,673.0,-3.0,3.0
590.0,51.0,5080.0,669.0,0.0,4.0
589.0,51.0,5081.0,669.0,-1.0,0.0
590.0,51.0,5082.0,669.0,1.0,0.0
592.0,50.0,5083.0,670.0,2.0,-1.0
596.0,50.0,5084.0,670.0,4.0,0.0
600.0,50.0,5085.0,670.0,4.0,0.0
604.0,50.0,5086.0,670.0,4.0,0.0
610.0,45.0,5087.0,675.0,6.0,-5.0
614.0,44.0,5088.0,676.0,4.0,-1.0
616.0,43.0,5089.0,677.0,2.0,-1.0
616.0,43.0,5090.0,677.0,0.0,0.0
611.0,45.0,5091.0,675.0,-5.0,2.0
604.0,50.0,5092.0,670.0,-7.0,5.0
601.0,55.0,5093.0,665.0,-3.0,5.0
598.0,55.0,5094.0,665.0,-3.0,0.0
597.0,54.0,5095.0,666.0,-1.0,-1.0
598.0,48.0,5096.0,672.0,1.0,-6.0
607.0,35.0,5097.0,685.0,9.0,-13.0
610.0,34.0,5098.0,686.0,3.0,-1.0
612.0,33.0,5099.0,687.0,2.0,-1.0
613.0,32.0,5100.0,688.0,1.0,-1.0
605.0,43.0,5101.0,677.0,-8.0,11.0
612.0,31.0,5102.0,689.0,7.0,-12.0
605.0,42.0,5103.0,678.0,-7.0,11.0
602.0,44.0,5104.0,676.0,-3.0,2.0
598.0,49.0,5105.0,671.0,-4.0,5.0
596.0,47.0,5106.0,673.0,-2.0,-2.0
595.0,47.0,5107.0,673.0,-1.0,0.0
602.0,34.0,5108.0,686.0,7.0,-13.0
609.0,34.0,5109.0,686.0,7.0,0.0
613.0,34.0,5110.0,686.0,4.0,0.0
618.0,34.0,5111.0,686.0,5.0,0.0
622.0,34.0,5112.0,686.0,4.0,0.0
616.0,43.0,5113.0,677.0,-6.0,9.0
618.0,45.0,5114.0,675.0,2.0,2.0
620.0,46.0,5115.0,674.0,2.0,1.0
619.0,49.0,5116.0,671.0,-1.0,3.0
625.0,48.0,5117.0,672.0,6.0,-1.0
630.0,48.0,5118.0,672.0,5.0,0.0
633.0,47.0,5119.0,673.0,3.0,-1.0
637.0,43.0,5120.0,677.0,4.0,-4.0
633.0,41.0,5121.0,679.0,-4.0,-2.0
627.0,44.0,5122.0,676.0,-6.0,3.0
620.0,44.0,5123.0,676.0,-7.0,0.0
616.0,45.0,5124.0,675.0,-4.0,1.0
613.0,44.0,5125.0,676.0,-3.0,-1.0
606.0,44.0,5126.0,676.0,-7.0,0.0
597.0,42.0,5127.0,678.0,-9.0,-2.0
591.0,43.0,5128.0,677.0,-6.0,1.0
587.0,45.0,5129.0,675.0,-4.0,2.0
577.0,36.0,5130.0,684.0,-10.0,-9.0
576.0,46.0,5131.0,674.0,-1.0,10.0
578.0,36.0,5132.0,684.0,2.0,-10.0
580.0,41.0,5133.0,679.0,2.0,5.0
591.0,40.0,5134.0,680.0,11.0,-1.0
608.0,35.0,5135.0,685.0,17.0,-5.0
605.0,45.0,5136.0,675.0,-3.0,10.0
608.0,45.0,5137.0,675.0,3.0,0.0
612.0,45.0,5138.0,675.0,4.0,0.0
611.0,45.0,5139.0,675.0,-1.0,0.0
606.0,60.0,5140.0,660.0,-5.0,15.0
597.0,49.0,5141.0,671.0,-9.0,-11.0
590.0,45.0,5142.0,675.0,-7.0,-4.0
587.0,48.0,5143.0,672.0,-3.0,3.0
588.0,53.0,5144.0,667.0,1.0,5.0
589.0,51.0,5145.0,669.0,1.0,-2.0
588.0,60.0,5146.0,660.0,-1.0,9.0
588.0,60.0,5147.0,660.0,0.0,0.0
598.0,45.0,5148.0,675.0,10.0,-15.0
595.0,54.0,5149.0,666.0,-3.0,9.0
597.0,55.0,5150.0,665.0,2.0,1.0
609.0,45.0,5151.0,675.0,12.0,-10.0
611.0,45.0,5152.0,675.0,2.0,0.0
613.0,44.0,5153.0,676.0,2.0,-1.0
618.0,40.0,5154.0,680.0,5.0,-4.0
622.0,38.0,5155.0,682.0,4.0,-2.0
624.0,38.0,5156.0,682.0,2.0,0.0
634.0,33.0,5157.0,687.0,10.0,-5.0
636.0,33.0,5158.0,687.0,2.0,0.0
636.0,32.0,5159.0,688.0,0.0,-1.0
638.0,32.0,5160.0,688.0,2.0,0.0
633.0,38.0,5161.0,682.0,-5.0,6.0
628.0,41.0,5162.0,679.0,-5.0,3.0
625.0,58.0,5163.0,662.0,-3.0,17.0
616.0,47.0,5164.0,673.0,-9.0,-11.0
611.0,43.0,5165.0,677.0,-5.0,-4.0
607.0,34.0,5166.0,686.0,-4.0,-9.0
604.0,34.0,5167.0,686.0,-3.0,0.0
607.0,56.0,5168.0,664.0,3.0,22.0
602.0,46.0,5169.0,674.0,-5.0,-10.0
599.0,48.0,5170.0,672.0,-3.0,2.0
598.0,50.0,5171.0,670.0,-1.0,2.0
598.0,52.0,5172.0,668.0,0.0,2.0
601.0,49.0,5173.0,671.0,3.0,-3.0
607.0,45.0,5174.0,675.0,6.0,-4.0
625.0,33.0,5175.0,687.0,18.0,-12.0
630.0,33.0,5176.0,687.0,5.0,0.0
633.0,33.0,5177.0,687.0,3.0,0.0
636.0,33.0,5178.0,687.0,3.0,0.0
630.0,39.0,5179.0,681.0,-6.0,6.0
638.0,37.0,5180.0,683.0,8.0,-2.0
637.0,42.0,5181.0,678.0,-1.0,5.0
639.0,45.0,5182.0,675.0,2.0,3.0
656.0,52.0,5183.0,668.0,17.0,7.0
662.0,54.0,5184.0,666.0,6.0,2.0
667.0,55.0,5185.0,665.0,5.0,1.0
675.0,59.0,5186.0,661.0,8.0,4.0
680.0,61.0,5187.0,659.0,5.0,2.0
687.0,64.0,5188.0,656.0,7.0,3.0
692.0,67.0,5189.0,653.0,5.0,3.0
698.0,69.0,5190.0,651.0,6.0,2.0
710.0,76.0,5191.0,644.0,12.0,7.0
717.0,79.0,5192.0,641.0,7.0,3.0
724.0,80.0,5193.0,640.0,7.0,1.0
730.0,82.0,5194.0,638.0,6.0,2.0
742.0,86.0,5195.0,634.0,12.0,4.0
749.0,89.0,5196.0,631.0,7.0,3.0
759.0,91.0,5197.0,629.0,10.0,2.0
767.0,93.0,5198.0,627.0,8.0,2.0
775.0,96.0,5199.0,624.0,8.0,3.0
784.0,100.0,5200.0,620.0,9.0,4.0
795.0,103.0,5201.0,617.0,11.0,3.0
804.0,106.0,5202.0,614.0,9.0,3.0
812.0,108.0,5203.0,612.0,8.0,2.0
820.0,111.0,5204.0,609.0,8.0,3.0
826.0,114.0,5205.0,606.0,6.0,3.0
832.0,116.0,5206.0,604.0,6.0,2.0
841.0,120.0,5207.0,600.0,9.0,4.0
847.0,121.0,5208.0,599.0,6.0,1.0
854.0,123.0,5209.0,597.0,7.0,2.0
866.0,129.0,5210.0,591.0,12.0,6.0
871.0,130.0,5211.0,590.0,5.0,1.0
878.0,132.0,5212.0,588.0,7.0,2.0
885.0,134.0,5213.0,586.0,7.0,2.0
892.0,136.0,5214.0,584.0,7.0,2.0
901.0,141.0,5215.0,579.0,9.0,5.0
911.0,143.0,5216.0,577.0,10.0,2.0
915.0,144.0,5217.0,576.0,4.0,1.0
924.0,146.0,5218.0,574.0,9.0,2.0
934.0,149.0,5219.0,571.0,10.0,3.0
944.0,150.0,5220.0,570.0,10.0,1.0
949.0,150.0,5221.0,570.0,5.0,0.0
957.0,151.0,5222.0,569.0,8.0,1.0
967.0,152.0,5223.0,568.0,10.0,1.0
975.0,153.0,5224.0,567.0,8.0,1.0
984.0,154.0,5225.0,566.0,9.0,1.0
991.0,154.0,5226.0,566.0,7.0,0.0
998.0,153.0,5227.0,567.0,7.0,-1.0
1006.0,154.0,5228.0,566.0,8.0,1.0
1015.0,154.0,5229.0,566.0,9.0,0.0
1023.0,154.0,5230.0,566.0,8.0,0.0
1033.0,154.0,5231.0,566.0,10.0,0.0
1040.0,153.0,5232.0,567.0,7.0,-1.0
1049.0,152.0,5233.0,568.0,9.0,-1.0
1057.0,151.0,5234.0,569.0,8.0,-1.0
1065.0,150.0,5235.0,570.0,8.0,-1.0
1074.0,149.0,5236.0,571.0,9.0,-1.0
1084.0,148.0,5237.0,572.0,10.0,-1.0
1091.0,146.0,5238.0,574.0,7.0,-2.0
1095.0,145.0,5239.0,575.0,4.0,-1.0
1106.0,140.0,5240.0,580.0,11.0,-5.0
1106.0,137.0,5241.0,583.0,0.0,-3.0
1105.0,137.0,5242.0,583.0,-1.0,0.0
1112.0,132.0,5243.0,588.0,7.0,-5.0
1113.0,131.0,5244.0,589.0,1.0,-1.0
1115.0,129.0,5245.0,591.0,2.0,-2.0
1114.0,129.0,5246.0,591.0,-1.0,0.0
1116.0,126.0,5247.0,594.0,2.0,-3.0
1115.0,127.0,5248.0,593.0,-1.0,1.0
1119.0,124.0,5249.0,596.0,4.0,-3.0
1116.0,126.0,5250.0,594.0,-3.0,2.0
1114.0,126.0,5251.0,594.0,-2.0,0.0
1115.0,126.0,5252.0,594.0,1.0,0.0
1114.0,124.0,5253.0,596.0,-1.0,-2.0
1108.0,124.0,5254.0,596.0,-6.0,0.0
1103.0,125.0,5255.0,595.0,-5.0,1.0
1098.0,127.0,5256.0,593.0,-5.0,2.0
1094.0,131.0,5257.0,589.0,-4.0,4.0
1084.0,127.0,5258.0,593.0,-10.0,-4.0
1079.0,129.0,5259.0,591.0,-5.0,2.0
1072.0,128.0,5260.0,592.0,-7.0,-1.0
1066.0,127.0,5261.0,593.0,-6.0,-1.0
1058.0,126.0,5262.0,594.0,-8.0,-1.0
1052.0,128.0,5263.0,592.0,-6.0,2.0
1042.0,129.0,5264.0,591.0,-10.0,1.0
1031.0,129.0,5265.0,591.0,-11.0,0.0
1018.0,128.0,5266.0,592.0,-13.0,-1.0
1004.0,129.0,5267.0,591.0,-14.0,1.0
990.0,130.0,5268.0,590.0,-14.0,1.0
976.0,130.0,5269.0,590.0,-14.0,0.0
962.0,129.0,5270.0,591.0,-14.0,-1.0
948.0,129.0,5271.0,591.0,-14.0,0.0
937.0,130.0,5272.0,590.0,-11.0,1.0
925.0,130.0,5273.0,590.0,-12.0,0.0
913.0,129.0,5274.0,591.0,-12.0,-1.0
903.0,129.0,5275.0,591.0,-10.0,0.0
890.0,129.0,5276.0,591.0,-13.0,0.0
879.0,130.0,5277.0,590.0,-11.0,1.0
867.0,129.0,5278.0,591.0,-12.0,-1.0
854.0,130.0,5279.0,590.0,-13.0,1.0
841.0,131.0,5280.0,589.0,-13.0,1.0
830.0,131.0,5281.0,589.0,-11.0,0.0
819.0,131.0,5282.0,589.0,-11.0,0.0
809.0,131.0,5283.0,589.0,-10.0,0.0
798.0,131.0,5284.0,589.0,-11.0,0.0
789.0,130.0,5285.0,590.0,-9.0,-1.0
780.0,130.0,5286.0,590.0,-9.0,0.0
771.0,129.0,5287.0,591.0,-9.0,-1.0
762.0,128.0,5288.0,592.0,-9.0,-1.0
753.0,127.0,5289.0,593.0,-9.0,-1.0
747.0,126.0,5290.0,594.0,-6.0,-1.0
738.0,125.0,5291.0,595.0,-9.0,-1.0
732.0,123.0,5292.0,597.0,-6.0,-2.0
728.0,122.0,5293.0,598.0,-4.0,-1.0
721.0,121.0,5294.0,599.0,-7.0,-1.0
716.0,120.0,5295.0,600.0,-5.0,-1.0
708.0,121.0,5296.0,599.0,-8.0,1.0
696.0,123.0,5297.0,597.0,-12.0,2.0
686.0,124.0,5298.0,596.0,-10.0,1.0
677.0,123.0,5299.0,597.0,-9.0,-1.0
668.0,116.0,5300.0,604.0,-9.0,-7.0
662.0,109.0,5301.0,611.0,-6.0,-7.0
654.0,100.0,5302.0,620.0,-8.0,-9.0
646.0,89.0,5303.0,631.0,-8.0,-11.0
642.0,81.0,5304.0,639.0,-4.0,-8.0
636.0,69.0,5305.0,651.0,-6.0,-12.0
631.0,62.0,5306.0,658.0,-5.0,-7.0
630.0,59.0,5307.0,661.0,-1.0,-3.0
617.0,33.0,5308.0,687.0,-13.0,-26.0
617.0,44.0,5309.0,676.0,0.0,11.0
617.0,55.0,5310.0,665.0,0.0,11.0
618.0,58.0,5311.0,662.0,1.0,3.0
616.0,55.0,5312.0,665.0,-2.0,-3.0
616.0,58.0,5313.0,662.0,0.0,3.0
616.0,58.0,5314.0,662.0,0.0,0.0
616.0,48.0,5315.0,672.0,0.0,-10.0
612.0,58.0,5316.0,662.0,-4.0,10.0
621.0,49.0,5317.0,671.0,9.0,-9.0
623.0,52.0,5318.0,668.0,2.0,3.0
630.0,46.0,5319.0,674.0,7.0,-6.0
633.0,45.0,5320.0,675.0,3.0,-1.0
635.0,45.0,5321.0,675.0,2.0,0.0
634.0,43.0,5322.0,677.0,-1.0,-2.0
627.0,58.0,5323.0,662.0,-7.0,15.0
614.0,48.0,5324.0,672.0,-13.0,-10.0
602.0,43.0,5325.0,677.0,-12.0,-5.0
597.0,46.0,5326.0,674.0,-5.0,3.0
594.0,51.0,5327.0,669.0,-3.0,5.0
590.0,49.0,5328.0,671.0,-4.0,-2.0
591.0,48.0,5329.0,672.0,1.0,-1.0
597.0,41.0,5330.0,679.0,6.0,-7.0
603.0,39.0,5331.0,681.0,6.0,-2.0
610.0,39.0,5332.0,681.0,7.0,0.0
619.0,37.0,5333.0,683.0,9.0,-2.0
620.0,38.0,5334.0,682.0,1.0,1.0
623.0,39.0,5335.0,681.0,3.0,1.0
630.0,39.0,5336.0,681.0,7.0,0.0
635.0,40.0,5337.0,680.0,5.0,1.0
640.0,41.0,5338.0,679.0,5.0,1.0
641.0,41.0,5339.0,679.0,1.0,0.0
644.0,39.0,5340.0,681.0,3.0,-2.0
643.0,39.0,5341.0,681.0,-1.0,0.0
637.0,42.0,5342.0,678.0,-6.0,3.0
634.0,42.0,5343.0,678.0,-3.0,0.0
631.0,42.0,5344.0,678.0,-3.0,0.0
629.0,42.0,5345.0,678.0,-2.0,0.0
627.0,44.0,5346.0,676.0,-2.0,2.0
620.0,43.0,5347.0,677.0,-7.0,-1.0
617.0,60.0,5348.0,660.0,-3.0,17.0
603.0,35.0,5349.0,685.0,-14.0,-25.0
602.5,42.0,5350.0,678.0,-0.5,7.0
602.0,49.0,5351.0,671.0,-0.5,7.0
598.0,48.0,5352.0,672.0,-4.0,-1.0
597.0,48.0,5353.0,672.0,-1.0,0.0
599.0,46.0,5354.0,674.0,2.0,-2.0
606.0,41.0,5355.0,679.0,7.0,-5.0
612.0,41.0,5356.0,679.0,6.0,0.0
616.0,42.0,5357.0,678.0,4.0,1.0
632.0,34.0,5358.0,686.0,16.0,-8.0
635.0,34.0,5359.0,686.0,3.0,0.0
636.0,34.0,5360.0,686.0,1.0,0.0
628.0,40.0,5361.0,680.0,-8.0,6.0
627.0,40.0,5362.0,680.0,-1.0,0.0
629.0,39.0,5363.0,681.0,2.0,-1.0
632.0,40.0,5364.0,680.0,3.0,1.0
638.0,40.0,5365.0,680.0,6.0,0.0
645.0,41.0,5366.0,679.0,7.0,1.0
644.0,42.0,5367.0,678.0,-1.0,1.0
650.0,41.0,5368.0,679.0,6.0,-1.0
655.0,41.0,5369.0,679.0,5.0,0.0
659.0,41.0,5370.0,679.0,4.0,0.0
665.0,40.0,5371.0,680.0,6.0,-1.0
670.0,41.0,5372.0,679.0,5.0,1.0
673.0,42.0,5373.0,678.0,3.0,1.0
678.0,44.0,5374.0,676.0,5.0,2.0
680.0,47.0,5375.0,673.0,2.0,3.0
687.0,50.0,5376.0,670.0,7.0,3.0
701.0,56.0,5377.0,664.0,14.0,6.0
704.0,58.0,5378.0,662.0,3.0,2.0
712.0,62.0,5379.0,658.0,8.0,4.0
717.0,64.0,5380.0,656.0,5.0,2.0
727.0,68.0,5381.0,652.0,10.0,4.0
731.0,69.0,5382.0,651.0,4.0,1.0
741.0,74.0,5383.0,646.0,10.0,5.0
750.0,79.0,5384.0,641.0,9.0,5.0
758.0,82.0,5385.0,638.0,8.0,3.0
766.0,85.0,5386.0,635.0,8.0,3.0
770.0,89.0,5387.0,631.0,4.0,4.0
777.0,93.0,5388.0,627.0,7.0,4.0
787.0,101.0,5389.0,619.0,10.0,8.0
792.0,104.0,5390.0,616.0,5.0,3.0
799.0,107.0,5391.0,613.0,7.0,3.0
806.0,110.0,5392.0,610.0,7.0,3.0
813.0,114.0,5393.0,606.0,7.0,4.0
820.0,118.0,5394.0,602.0,7.0,4.0
825.0,120.0,5395.0,600.0,5.0,2.0
829.0,122.0,5396.0,598.0,4.0,2.0
835.0,125.0,5397.0,595.0,6.0,3.0
841.0,129.0,5398.0,591.0,6.0,4.0
850.0,134.0,5399.0,586.0,9.0,5.0
861.0,141.0,5400.0,579.0,11.0,7.0
866.0,143.0,5401.0,577.0,5.0,2.0
874.0,147.0,5402.0,573.0,8.0,4.0
881.0,151.0,5403.0,569.0,7.0,4.0
886.0,154.0,5404.0,566.0,5.0,3.0
892.0,157.0,5405.0,563.0,6.0,3.0
898.0,161.0,5406.0,559.0,6.0,4.0
905.0,165.0,5407.0,555.0,7.0,4.0
913.0,169.0,5408.0,551.0,8.0,4.0
920.0,172.0,5409.0,548.0,7.0,3.0
923.0,174.0,5410.0,546.0,3.0,2.0
928.0,177.0,5411.0,543.0,5.0,3.0
933.0,179.0,5412.0,541.0,5.0,2.0
935.0,181.0,5413.0,539.0,2.0,2.0
939.0,183.0,5414.0,537.0,4.0,2.0
940.0,183.0,5415.0,537.0,1.0,0.0
943.0,184.0,5416.0,536.0,3.0,1.0
944.0,184.0,5417.0,536.0,1.0,0.0
945.0,184.0,5418.0,536.0,1.0,0.0
945.0,185.0,5419.0,535.0,0.0,1.0
944.0,184.0,5420.0,536.0,-1.0,-1.0
944.0,184.0,5421.0,536.0,0.0,0.0
944.0,184.0,5422.0,536.0,0.0,0.0
944.0,184.0,5423.0,536.0,0.0,0.0
944.0,184.0,5424.0,536.0,0.0,0.0
943.0,184.0,5425.0,536.0,-1.0,0.0
946.0,186.0,5426.0,534.0,3.0,2.0
945.0,185.0,5427.0,535.0,-1.0,-1.0
945.0,184.0,5428.0,536.0,0.0,-1.0
945.0,185.0,5429.0,535.0,0.0,1.0
945.0,185.0,5430.0,535.0,0.0,0.0
948.0,193.0,5431.0,527.0,3.0,8.0
944.0,197.0,5432.0,523.0,-4.0,4.0
941.0,204.0,5433.0,516.0,-3.0,7.0
940.0,208.0,5434.0,512.0,-1.0,4.0
938.0,214.0,5435.0,506.0,-2.0,6.0
935.0,219.0,5436.0,501.0,-3.0,5.0
932.0,225.0,5437.0,495.0,-3.0,6.0
930.0,227.0,5438.0,493.0,-2.0,2.0
928.0,230.0,5439.0,490.0,-2.0,3.0
926.0,232.0,5440.0,488.0,-2.0,2.0
923.0,237.0,5441.0,483.0,-3.0,5.0
922.0,238.0,5442.0,482.0,-1.0,1.0
919.0,240.0,5443.0,480.0,-3.0,2.0
918.0,241.0,5444.0,479.0,-1.0,1.0
917.0,243.0,5445.0,477.0,-1.0,2.0
915.0,245.0,5446.0,475.0,-2.0,2.0
907.0,249.0,5447.0,471.0,-8.0,4.0
898.0,249.0,5448.0,471.0,-9.0,0.0
888.0,248.0,5449.0,472.0,-10.0,-1.0
879.0,248.0,5450.0,472.0,-9.0,0.0
866.0,248.0,5451.0,472.0,-13.0,0.0
856.0,247.0,5452.0,473.0,-10.0,-1.0
844.0,245.0,5453.0,475.0,-12.0,-2.0
836.0,244.0,5454.0,476.0,-8.0,-1.0
826.0,242.0,5455.0,478.0,-10.0,-2.0
819.0,240.0,5456.0,480.0,-7.0,-2.0
816.0,238.0,5457.0,482.0,-3.0,-2.0
813.0,236.0,5458.0,484.0,-3.0,-2.0
812.0,235.0,5459.0,485.0,-1.0,-1.0
811.0,232.0,5460.0,488.0,-1.0,-3.0
809.0,230.0,5461.0,490.0,-2.0,-2.0
807.0,228.0,5462.0,492.0,-2.0,-2.0
806.0,225.0,5463.0,495.0,-1.0,-3.0
805.0,224.0,5464.0,496.0,-1.0,-1.0
804.0,223.0,5465.0,497.0,-1.0,-1.0
804.0,223.0,5466.0,497.0,0.0,0.0
804.0,224.0,5467.0,496.0,0.0,1.0
804.0,223.0,5468.0,497.0,0.0,-1.0
809.0,228.0,5469.0,492.0,5.0,5.0
810.0,230.0,5470.0,490.0,1.0,2.0
812.0,231.0,5471.0,489.0,2.0,1.0
804.0,232.0,5472.0,488.0,-8.0,1.0
800.0,235.0,5473.0,485.0,-4.0,3.0
796.0,237.0,5474.0,483.0,-4.0,2.0
792.0,240.0,5475.0,480.0,-4.0,3.0
790.0,242.0,5476.0,478.0,-2.0,2.0
786.0,244.0,5477.0,476.0,-4.0,2.0
783.0,246.0,5478.0,474.0,-3.0,2.0
781.0,247.0,5479.0,473.0,-2.0,1.0
777.0,249.0,5480.0,471.0,-4.0,2.0
773.0,250.0,5481.0,470.0,-4.0,1.0
768.0,252.0,5482.0,468.0,-5.0,2.0
763.0,253.0,5483.0,467.0,-5.0,1.0
757.0,255.0,5484.0,465.0,-6.0,2.0
751.0,255.0,5485.0,465.0,-6.0,0.0
744.0,256.0,5486.0,464.0,-7.0,1.0
739.0,257.0,5487.0,463.0,-5.0,1.0
730.0,258.0,5488.0,462.0,-9.0,1.0
724.0,255.0,5489.0,465.0,-6.0,-3.0
715.0,249.0,5490.0,471.0,-9.0,-6.0
703.0,241.0,5491.0,479.0,-12.0,-8.0
696.0,235.0,5492.0,485.0,-7.0,-6.0
687.0,227.0,5493.0,493.0,-9.0,-8.0
680.0,220.0,5494.0,500.0,-7.0,-7.0
673.0,213.0,5495.0,507.0,-7.0,-7.0
667.0,206.0,5496.0,514.0,-6.0,-7.0
660.0,198.0,5497.0,522.0,-7.0,-8.0
654.0,191.0,5498.0,529.0,-6.0,-7.0
649.0,183.0,5499.0,537.0,-5.0,-8.0
644.0,176.0,5500.0,544.0,-5.0,-7.0
640.0,171.0,5501.0,549.0,-4.0,-5.0
637.0,163.0,5502.0,557.0,-3.0,-8.0
635.0,151.0,5503.0,569.0,-2.0,-12.0
633.0,141.0,5504.0,579.0,-2.0,-10.0
630.0,125.0,5505.0,595.0,-3.0,-16.0
629.0,112.0,5506.0,608.0,-1.0,-13.0
628.0,102.0,5507.0,618.0,-1.0,-10.0
626.0,89.0,5508.0,631.0,-2.0,-13.0
623.0,76.0,5509.0,644.0,-3.0,-13.0
622.0,59.0,5510.0,661.0,-1.0,-17.0
621.0,46.0,5511.0,674.0,-1.0,-13.0
621.0,29.0,5512.0,691.0,0.0,-17.0
619.0,30.0,5513.0,690.0,-2.0,1.0
624.0,31.0,5514.0,689.0,5.0,1.0
629.0,32.0,5515.0,688.0,5.0,1.0
631.0,32.0,5516.0,688.0,2.0,0.0
632.0,31.0,5517.0,689.0,1.0,-1.0
630.0,32.0,5518.0,688.0,-2.0,1.0
623.0,34.0,5519.0,686.0,-7.0,2.0
619.0,33.0,5520.0,687.0,-4.0,-1.0
619.0,39.0,5521.0,681.0,0.0,6.0
618.0,44.0,5522.0,676.0,-1.0,5.0
617.0,47.0,5523.0,673.0,-1.0,3.0
617.0,33.0,5524.0,687.0,0.0,-14.0
623.0,33.0,5525.0,687.0,6.0,0.0
629.0,33.0,5526.0,687.0,6.0,0.0
632.0,34.0,5527.0,686.0,3.0,1.0
635.0,34.0,5528.0,686.0,3.0,0.0
636.0,34.0,5529.0,686.0,1.0,0.0
636.0,34.0,5530.0,686.0,0.0,0.0
630.0,41.0,5531.0,679.0,-6.0,7.0
625.0,45.0,5532.0,675.0,-5.0,4.0
620.0,47.0,5533.0,673.0,-5.0,2.0
614.0,43.0,5534.0,677.0,-6.0,-4.0
611.0,47.0,5535.0,673.0,-3.0,4.0
602.0,45.0,5536.0,675.0,-9.0,-2.0
598.0,46.0,5537.0,674.0,-4.0,1.0
596.0,52.0,5538.0,668.0,-2.0,6.0
594.0,52.0,5539.0,668.0,-2.0,0.0
595.0,48.0,5540.0,672.0,1.0,-4.0
611.0,35.0,5541.0,685.0,16.0,-13.0
616.0,33.0,5542.0,687.0,5.0,-2.0
622.0,33.0,5543.0,687.0,6.0,0.0
620.0,38.0,5544.0,682.0,-2.0,5.0
632.0,33.0,5545.0,687.0,12.0,-5.0
634.0,33.0,5546.0,687.0,2.0,0.0
637.0,33.0,5547.0,687.0,3.0,0.0
638.0,36.0,5548.0,684.0,1.0,3.0
638.0,40.0,5549.0,680.0,0.0,4.0
643.0,44.0,5550.0,676.0,5.0,4.0
658.0,51.0,5551.0,669.0,15.0,7.0
665.0,51.0,5552.0,669.0,7.0,0.0
669.0,51.0,5553.0,669.0,4.0,0.0
677.0,53.0,5554.0,667.0,8.0,2.0
683.0,57.0,5555.0,663.0,6.0,4.0
691.0,59.0,5556.0,661.0,8.0,2.0
